User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
ajs_sanbox,ASIARYEUCYYSY362TV5M,2025-02-26T19:48:06Z,cloudtrail.amazonaws.com,ListTrails,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],50472358-eff4-4030-8257-c855ccec9609,e8b20b23-8626-4eb9-abd9-522d580d4363,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSTRVJYNMJ,2025-02-26T19:47:49Z,cloudformation.amazonaws.com,ListStacks,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],09f2ee33-91ec-4031-b94a-1d743119235d,492becb6-c643-4a4e-89ef-ea1ebc386cee,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSTRVJYNMJ,2025-02-26T19:47:49Z,cloudformation.amazonaws.com,DescribeStackEvents,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],5204ddf7-0579-4d62-bf96-ed7bb6651afc,65c62f11-3345-48ad-903e-6f0af8734732,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSTRVJYNMJ,2025-02-26T19:47:49Z,cloudtrail.amazonaws.com,LookupEvents,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],a6dbc2fc-1a52-4716-8bff-adaf5fa13f76,9b0ac947-b800-4708-a2a4-bf5ede3a3dc1,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5MFMQOVV,2025-02-26T19:47:28Z,q.amazonaws.com,GetTroubleshootingResults,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],80a57e45-7eb5-44b9-bd79-024a3625738b,9214110e-a2d7-48b6-9c0a-5ee5c27725be,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS3BGM3PQF,2025-02-26T19:47:25Z,q.amazonaws.com,PassRequest,us-east-1,q.amazonaws.com,q.amazonaws.com,,[],4888fe9b-4a91-4115-9596-84d7ca9cd377,26f6cd0d-1771-4823-bbfe-62d31540b4d4,false,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5MFMQOVV,2025-02-26T19:47:25Z,q.amazonaws.com,GetTroubleshootingResults,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],175f3be2-aedd-4080-917e-1fcd3d9162f3,7094c090-a22a-4aaf-9d86-dacd9adbe5ef,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5MFMQOVV,2025-02-26T19:47:25Z,q.amazonaws.com,StartTroubleshootingResolutionExplanation,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],af31fbd0-18bd-4602-8ecb-ae8bc9c2b3c3,76df729c-3386-4f74-9c42-2e1c12fb3025,false,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5MFMQOVV,2025-02-26T19:47:21Z,q.amazonaws.com,GetTroubleshootingResults,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],e7f1f966-b00e-43d4-84a7-9895daef5837,7a5ba2ff-a5dc-4a3f-8280-267fad871763,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5MFMQOVV,2025-02-26T19:47:19Z,q.amazonaws.com,GetTroubleshootingResults,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],cbdafcb2-6747-4180-9362-e0f616099d08,1030a3e9-e688-4a9d-9a40-6047d11c621f,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5MFMQOVV,2025-02-26T19:47:19Z,q.amazonaws.com,StartTroubleshootingAnalysis,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],261f29d4-448d-4aab-8f56-f4114f956eac,717a2c7d-6d54-47da-b3a2-c6ead4d42d54,false,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5MFMQOVV,2025-02-26T19:47:18Z,q.amazonaws.com,GetIdentityMetadata,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],d8cbe1a9-a403-4db4-9177-86009fae9023,0a160c33-e4a3-40c3-8245-3fb9f5facce4,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS2XAGGLCS,2025-02-26T19:47:04Z,notifications.amazonaws.com,ListNotificationHubs,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],8da3bc02-9775-446a-9f1d-c8a06383e2be,017deaaf-8774-497b-964b-9a0f0deba442,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS6IUOW2SI,2025-02-26T19:47:04Z,lambda.amazonaws.com,ListEventSourceMappings20150331,us-east-1,AWS Internal,AWS Internal,,[],94adb7fe-cd8e-44b8-8709-34292c5288c2,5a80ac56-30c8-43e7-9f7a-9329bb118aec,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS6IUOW2SI,2025-02-26T19:47:04Z,lambda.amazonaws.com,GetPolicy20150331,us-east-1,AWS Internal,AWS Internal,ResourceNotFoundException,[],ee19df8c-d4f1-43da-b46d-9c6bbc25609f,9a1d1483-161f-4419-9119-1e4706783d15,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS2XAGGLCS,2025-02-26T19:47:04Z,notifications.amazonaws.com,GetFeatureOptInStatus,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],7425ee95-d8f2-4799-b118-f897e090f53d,b852b333-97c2-42ff-91b1-055fe71d68a6,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS2OMQ6VBB,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListEventSourceMappings20150331,us-east-1,AWS Internal,AWS Internal,,[],6813ce10-2d36-4e2a-830e-a62540d41b4c,006bb0c0-f87b-4553-8e26-2653ea2a69c5,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListFunctionUrlConfigs,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",ResourceNotFoundException,[],4fb69a6d-044f-40e5-987e-d473aed2a5ac,23ef56b3-c236-47d7-9db7-f85f8524aa83,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,GetAccountSettings20160819,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],149bbf81-2321-45ff-8507-51972805f9d2,2af126d7-5241-44d4-8d58-3be83f737957,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5KPGVYLT,2025-02-26T19:47:03Z,lambda.amazonaws.com,GetAccountSettings20160819,us-east-1,AWS Internal,AWS Internal,,[],85963d5f-38d9-4b74-97cb-a8064745678e,2cb38477-87c0-4302-b10f-8e7ce6960cd9,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSTKX2FICE,2025-02-26T19:47:03Z,lambda.amazonaws.com,GetAccountSettings20160819,us-east-1,AWS Internal,AWS Internal,,[],d98a0356-9a7e-4dba-8b14-4a21163dfb74,42c46b68-08a3-44c8-bb66-7e47a410b0e7,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,GetFunctionEventInvokeConfig,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",ResourceNotFoundException,[],ecd09f15-fec7-4d9e-ae84-be4400663e30,4b170406-f094-40dd-9d9e-b00424420c65,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListTags20170331,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",ResourceNotFoundException,[],e6af50ea-a187-458d-9311-bd0d4392ba22,4f488857-40f5-439a-b3dd-ca95522b7ed9,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,GetFunction20150331v2,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",ResourceNotFoundException,[],f6700149-d8a0-47e3-9cdb-a322b4ee8091,7b6d9faf-6425-4a98-bc61-eeb4814bc18f,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListEventSourceMappings20150331,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],d1edb99b-b1f9-40c6-87db-2750bedf4ccc,8d008e8e-5999-4e26-872a-fd7f98ecf15e,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,GetFunctionRecursionConfig,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",ResourceNotFoundException,[],84752ec6-f36b-4993-b5ef-50e066c051f4,ac91f015-3a42-409b-a8c9-c731e210b5e7,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListAliases20150331,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",ResourceNotFoundException,[],e018514e-e274-44a7-bd24-14ad24017625,c05cbb15-71a2-4779-a9fb-f2f2a97816bb,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListVersionsByFunction20150331,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",ResourceNotFoundException,[],a965826f-6f3e-4354-8b6e-5b957f01762e,efd70091-402b-405d-bfce-f0e77274e498,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListLayers20181031,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],f3177eaa-21aa-4edd-86dd-4c5062c585b2,f44922aa-8f82-40ac-97b0-44d541480d2d,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS2OMQ6VBB,2025-02-26T19:47:03Z,lambda.amazonaws.com,GetPolicy20150331,us-east-1,AWS Internal,AWS Internal,ResourceNotFoundException,[],9866f59d-20bb-4566-a5ce-ae7453b8143e,f732103e-d4db-43f8-ae83-38bd20dec9e7,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:03Z,lambda.amazonaws.com,ListFunctions20150331,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],fe004a3c-0d2b-4bb5-bf4f-268dc0c25b73,f8d75ff3-e4b0-42ba-8f4f-4753b31969b3,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSR65MVYDE,2025-02-26T19:47:02Z,lambda.amazonaws.com,GetAccountSettings20160819,us-east-1,AWS Internal,AWS Internal,,[],49620156-b2e7-4af3-bf06-d1257fb7662e,0d708e95-c559-487c-9b38-dd62cd4aeb43,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSYYRL44BM,2025-02-26T19:47:02Z,cloudformation.amazonaws.com,DescribeStacks,us-east-1,AWS Internal,AWS Internal,,[],7557154c-0e4c-41ed-9f63-ac88d88d64b2,2c277ddf-176c-4a1c-ab4d-083de1996995,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSRBB3S3DN,2025-02-26T19:47:02Z,cloudformation.amazonaws.com,DescribeStackResources,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],4e9310b0-8a92-4f85-b770-278c3b6ecdee,51c7b773-c0f3-41f0-a1fa-81f0c73d0540,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSYYRL44BM,2025-02-26T19:47:02Z,cloudformation.amazonaws.com,ListStackResources,us-east-1,AWS Internal,AWS Internal,,[],547e42f5-59cc-49df-9ae1-95f6429cffc3,69fbec9f-a73a-450b-8cad-1377fb3cbf50,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSYYRL44BM,2025-02-26T19:47:02Z,cloudformation.amazonaws.com,GetTemplate,us-east-1,AWS Internal,AWS Internal,,[],564198ef-be33-42d2-b07a-fbef915e16c8,8d820199-7636-46f1-9d39-0145e26551df,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSYYRL44BM,2025-02-26T19:47:02Z,cloudformation.amazonaws.com,GetTemplate,us-east-1,AWS Internal,AWS Internal,,[],b15a3823-c5a1-4ee9-af26-61c07fd04b5f,98f90bb2-36f4-4775-b13f-a5d9f82e546e,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5KPGVYLT,2025-02-26T19:47:01Z,lambda.amazonaws.com,GetAccountSettings20160819,us-east-1,AWS Internal,AWS Internal,,[],1a7f3917-3351-4204-bc59-691d9704ab89,65dc2f9d-516d-4579-a1ce-ada18d02c523,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYS5KPGVYLT,2025-02-26T19:47:01Z,lambda.amazonaws.com,GetAccountSettings20160819,us-east-1,AWS Internal,AWS Internal,,[],27b8eeca-6c87-44ca-bda4-bd3843a3fa29,dc49b57e-6f8f-427d-9358-e9ce624c3af7,true,AwsApiCall,120569644581,Management
ajs_sanbox,ASIARYEUCYYSTRVJYNMJ,2025-02-26T19:46:49Z,cloudformation.amazonaws.com,ListStacks,us-east-1,67.79.68.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,[],1d169aa3-9726-44ac-b7f4-1f84dccb1d49,655b8114-9571-4970-beac-91e4f9f4c36b,true,AwsApiCall,120569644581,Management
,,2025-02-26T19:46:26Z,sts.amazonaws.com,AssumeRole,us-east-1,config.amazonaws.com,config.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIARYEUCYYSYIK3QJZQ""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::120569644581:assumed-role/AWSServiceRoleForConfig/AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROARYEUCYYSW76IN5AKS:AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AWSConfig-Describe""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::120569644581:role/aws-service-role/config.amazonaws.com/AWSServiceRoleForConfig""}]",2b8f6ec1-f6e0-4329-b266-9e30a4e9745c,404470f4-0263-3848-89fd-aeb00895e203,true,AwsApiCall,120569644581,Management
,,2025-02-26T19:46:26Z,sts.amazonaws.com,AssumeRole,us-east-1,config.amazonaws.com,config.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIARYEUCYYS65SXMX5I""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::120569644581:assumed-role/AWSServiceRoleForConfig/AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROARYEUCYYSW76IN5AKS:AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AWSConfig-Describe""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::120569644581:role/aws-service-role/config.amazonaws.com/AWSServiceRoleForConfig""}]",98ab46a5-f202-4a1e-8970-a282ed1a2359,c54b1bde-9c0b-3aef-9ee1-8f1858bc2854,true,AwsApiCall,120569644581,Management
,,2025-02-26T19:46:24Z,sts.amazonaws.com,AssumeRole,us-east-1,config.amazonaws.com,config.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIARYEUCYYS2QEA53P6""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::120569644581:assumed-role/AWSServiceRoleForConfig/AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROARYEUCYYSW76IN5AKS:AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AWSConfig-Describe""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::120569644581:role/aws-service-role/config.amazonaws.com/AWSServiceRoleForConfig""}]",eac01576-0d8a-4bc5-8e73-a35f2affb128,3ff02de7-4a2e-3b95-b62b-559664aaf1ea,true,AwsApiCall,120569644581,Management
,,2025-02-26T19:46:23Z,sts.amazonaws.com,AssumeRole,us-east-1,config.amazonaws.com,config.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIARYEUCYYSTBKMU5DX""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::120569644581:assumed-role/AWSServiceRoleForConfig/AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROARYEUCYYSW76IN5AKS:AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AWSConfig-Describe""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::120569644581:role/aws-service-role/config.amazonaws.com/AWSServiceRoleForConfig""}]",9c835c62-65f4-48a5-b300-9751ffe30664,56197d65-9844-36fb-b5e2-cebdffa45118,true,AwsApiCall,120569644581,Management
,,2025-02-26T19:46:23Z,sts.amazonaws.com,AssumeRole,us-east-1,config.amazonaws.com,config.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIARYEUCYYSRZUWWQPA""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::120569644581:assumed-role/AWSServiceRoleForConfig/AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROARYEUCYYSW76IN5AKS:AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AWSConfig-Describe""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::120569644581:role/aws-service-role/config.amazonaws.com/AWSServiceRoleForConfig""}]",5ece41e6-b964-4ac1-bc0a-3c550b5d36fa,cdd8bf92-b8a8-3075-96ad-fe668ed9af37,true,AwsApiCall,120569644581,Management
,,2025-02-26T19:46:22Z,sts.amazonaws.com,AssumeRole,us-east-1,config.amazonaws.com,config.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIARYEUCYYSUCHG2ZEK""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::120569644581:assumed-role/AWSServiceRoleForConfig/AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROARYEUCYYSW76IN5AKS:AWSConfig-Describe""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AWSConfig-Describe""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::120569644581:role/aws-service-role/config.amazonaws.com/AWSServiceRoleForConfig""}]",c63b9fee-652c-4475-a494-8c6ff07166c4,26bc5753-2783-3ded-a5ce-a57900377ac4,true,AwsApiCall,120569644581,Management
LambdaDescribeHandlerSession,ASIARYEUCYYSUZQFDMEM,2025-02-26T19:46:20Z,lambda.amazonaws.com,GetFunction20150331v2,us-east-1,config.amazonaws.com,config.amazonaws.com,ResourceNotFoundException,[],f8f15716-b322-4ad5-be88-2d0366e6c851,5fcfb0b4-ef4e-466f-8ced-d642581c81ed,true,AwsApiCall,120569644581,Management
